id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,neighborhood
2012153761,3,2.25,2041,4912,2.0,0,1,4,9,1490,551,2009,0,98074,47.61766936725824,-122.0374434199151,1810,4674,Parkside Meadows
8997559197,3,2.0,2374,5918,2.0,0,2,4,7,1812,562,1984,2010,98074,47.61242617904106,-122.03834417600531,2215,5432,Parkside Meadows
9933396470,4,2.25,2016,5358,2.5,0,0,3,9,1340,676,1977,0,98074,47.606965070738546,-122.03688507264923,1835,5257,Parkside Meadows
3544844192,4,2.5,1962,4433,2.5,0,3,5,7,1378,584,2003,0,98074,47.607571954929114,-122.03092996476654,1748,4002,Parkside Meadows
6111607628,3,2.25,2284,5320,1.0,0,0,3,9,2284,0,1987,0,98074,47.61090922368697,-122.03946556480074,2093,4827,Parkside Meadows
8054210242,3,2.25,1986,4707,3.0,0,1,3,8,1308,678,1976,0,98074,47.61072718167565,-122.03845629181576,1818,4600,Parkside Meadows
9999079239,4,2.25,2057,5263,3.0,0,1,3,9,1421,636,1999,0,98074,47.60770294794132,-122.03452023418346,1790,5008,Parkside Meadows
5637753713,4,2.5,2123,5284,3.0,0,2,3,7,1354,769,1983,2000,98074,47.61763426431187,-122.04504258664032,1878,4899,Parkside Meadows
3013926506,4,2.5,2321,5434,3.0,0,0,4,9,1561,760,1985,2001,98074,47.61451953452501,-122.04303194600575,2163,5091,Parkside Meadows
8569125037,3,2.0,1917,4820,1.0,0,1,3,8,1917,0,2003,0,98074,47.619307594184384,-122.03791021860474,1721,4483,Parkside Meadows
7617130597,3,2.0,2108,5786,1.5,0,3,5,7,1545,563,2013,0,98074,47.61304043340979,-122.02815469108879,1931,5278,Parkside Meadows
3206712615,3,2.0,1980,4681,1.5,0,3,4,8,1242,738,1999,0,98074,47.622080538415815,-122.03696137681868,1786,4315,Parkside Meadows
4675189668,3,2.25,2253,6192,2.5,0,2,5,7,1766,487,2000,0,98074,47.60715140764518,-122.02780916817929,2104,5718,Parkside Meadows
1307404286,3,2.0,2211,6005,1.0,0,2,4,9,2211,0,1991,0,98074,47.618236229557446,-122.03572653886673,2075,5832,Parkside Meadows
